,Image_ID,class,xmin,ymin,width,height,xc_yolo,yc_yolo,width_yolo,height_yolo
2866,ID_QB69PYOQ,fruit_healthy,37.0,129.5,327.0,241.0,0.3916015625,0.48828125,0.638671875,0.470703125
2867,ID_QB6TA6UB,fruit_brownspot,74.0,36.0,240.0,197.5,0.37890625,0.26318359375,0.46875,0.3857421875
2868,ID_QBHZO5U5,fruit_brownspot,108.0,37.5,130.5,102.5,0.33837890625,0.17333984375,0.2548828125,0.2001953125
2869,ID_QBK2JIJT,fruit_brownspot,69.5,6.5,237.0,439.0,0.3671875,0.44140625,0.462890625,0.857421875
2870,ID_QBS7BZ93,fruit_brownspot,107.5,228.0,251.5,284.0,0.45556640625,0.72265625,0.4912109375,0.5546875
2871,ID_QCD3H0BP,fruit_healthy,109.0,155.0,271.0,216.0,0.4775390625,0.513671875,0.529296875,0.421875
2872,ID_QCEEOVYL,fruit_brownspot,72.5,125.5,342.5,200.5,0.47607421875,0.44091796875,0.6689453125,0.3916015625
2873,ID_QDIIY3UA,fruit_woodiness,222.5,382.5,208.0,129.5,0.6376953125,0.87353515625,0.40625,0.2529296875
2874,ID_QDIIY3UA,fruit_woodiness,36.0,95.5,379.0,305.0,0.4404296875,0.484375,0.740234375,0.595703125
2875,ID_QDLLNNUS,fruit_woodiness,106.5,219.5,290.5,224.0,0.49169921875,0.6474609375,0.5673828125,0.4375
2876,ID_QE92MQVV,fruit_brownspot,116.0,156.0,238.5,254.5,0.45947265625,0.55322265625,0.4658203125,0.4970703125
2877,ID_QED03WWR,fruit_healthy,49.5,198.0,242.0,187.5,0.3330078125,0.56982421875,0.47265625,0.3662109375
2878,ID_QELRXSTK,fruit_woodiness,305.5,176.5,123.0,164.0,0.716796875,0.5048828125,0.240234375,0.3203125
2879,ID_QENGV381,fruit_woodiness,57.5,203.0,198.5,164.0,0.30615234375,0.556640625,0.3876953125,0.3203125
2880,ID_QF539J89,fruit_healthy,106.5,132.5,309.5,239.0,0.51025390625,0.4921875,0.6044921875,0.466796875
2881,ID_QF539J89,fruit_healthy,0.0,0.0,240.0,99.5,0.234375,0.09716796875,0.46875,0.1943359375
2882,ID_QFEQW6DO,fruit_brownspot,111.0,156.0,243.5,207.0,0.45458984375,0.5068359375,0.4755859375,0.404296875
2883,ID_QFMU5UCQ,fruit_woodiness,188.5,230.0,132.5,180.0,0.49755859375,0.625,0.2587890625,0.3515625
2884,ID_QFMU5UCQ,fruit_woodiness,426.5,318.5,85.5,142.0,0.91650390625,0.7607421875,0.1669921875,0.27734375
2885,ID_QG7RGXS8,fruit_woodiness,185.5,257.5,162.0,158.0,0.5205078125,0.6572265625,0.31640625,0.30859375
2886,ID_QGN3V74Y,fruit_woodiness,159.5,211.5,211.0,274.0,0.517578125,0.6806640625,0.412109375,0.53515625
2887,ID_QI8OHV8K,fruit_brownspot,14.5,136.0,331.5,181.5,0.35205078125,0.44287109375,0.6474609375,0.3544921875
2888,ID_QII966TO,fruit_brownspot,190.0,86.5,260.0,203.5,0.625,0.36767578125,0.5078125,0.3974609375
2889,ID_QIWWJDAZ,fruit_brownspot,112.5,135.0,272.0,209.5,0.4853515625,0.46826171875,0.53125,0.4091796875
2890,ID_QJ4GDTB8,fruit_woodiness,179.0,44.0,214.5,288.0,0.55908203125,0.3671875,0.4189453125,0.5625
2891,ID_QJ5V7K9P,fruit_woodiness,341.0,414.0,84.0,98.0,0.748046875,0.904296875,0.1640625,0.19140625
2892,ID_QJ5V7K9P,fruit_woodiness,196.0,85.0,194.5,251.5,0.57275390625,0.41162109375,0.3798828125,0.4912109375
2893,ID_QJDXJRI9,fruit_brownspot,164.5,65.0,272.0,252.0,0.5869140625,0.373046875,0.53125,0.4921875
2894,ID_QJRMMV99,fruit_brownspot,0.0,97.5,201.5,211.5,0.19677734375,0.39697265625,0.3935546875,0.4130859375
2895,ID_QJRMMV99,fruit_brownspot,65.5,212.5,285.5,225.0,0.40673828125,0.634765625,0.5576171875,0.439453125
2896,ID_QJVBKNG0,fruit_brownspot,182.0,44.0,178.0,355.5,0.529296875,0.43310546875,0.34765625,0.6943359375
2897,ID_QKIYPZFZ,fruit_healthy,131.0,162.5,254.5,235.5,0.50439453125,0.54736328125,0.4970703125,0.4599609375
2898,ID_QKIYPZFZ,fruit_healthy,58.5,348.0,95.5,83.0,0.20751953125,0.7607421875,0.1865234375,0.162109375
2899,ID_QKIYPZFZ,fruit_healthy,147.0,357.0,93.0,72.5,0.3779296875,0.76806640625,0.181640625,0.1416015625
2900,ID_QLHZUKRN,fruit_brownspot,0.0,42.5,223.5,228.0,0.21826171875,0.3056640625,0.4365234375,0.4453125
2901,ID_QLHZUKRN,fruit_brownspot,108.0,235.5,260.5,208.5,0.46533203125,0.66357421875,0.5087890625,0.4072265625
2902,ID_QLNVQ8PH,fruit_woodiness,189.5,102.0,190.5,272.5,0.55615234375,0.46533203125,0.3720703125,0.5322265625
2903,ID_QLO81MYL,fruit_brownspot,45.5,386.0,173.5,126.0,0.25830078125,0.876953125,0.3388671875,0.24609375
2904,ID_QLO81MYL,fruit_brownspot,33.5,126.5,286.5,236.0,0.34521484375,0.4775390625,0.5595703125,0.4609375
2905,ID_QLOQ73GA,fruit_healthy,62.0,182.0,290.0,238.0,0.404296875,0.587890625,0.56640625,0.46484375
2906,ID_QMDK7HW2,fruit_woodiness,199.5,265.0,161.5,192.5,0.54736328125,0.70556640625,0.3154296875,0.3759765625
2907,ID_QMDK7HW2,fruit_woodiness,325.5,295.5,186.5,216.5,0.81787109375,0.78857421875,0.3642578125,0.4228515625
2908,ID_QMV9Y4OG,fruit_healthy,0.0,155.0,54.5,182.5,0.05322265625,0.48095703125,0.1064453125,0.3564453125
2909,ID_QMV9Y4OG,fruit_healthy,131.0,208.5,216.0,183.5,0.466796875,0.58642578125,0.421875,0.3583984375
2910,ID_QMV9Y4OG,fruit_healthy,99.5,158.0,98.5,119.5,0.29052734375,0.42529296875,0.1923828125,0.2333984375
2911,ID_QMVYJR99,fruit_healthy,92.5,200.5,236.5,179.0,0.41162109375,0.56640625,0.4619140625,0.349609375
2912,ID_QMVYJR99,fruit_healthy,31.5,213.5,119.0,115.0,0.177734375,0.529296875,0.232421875,0.224609375
2913,ID_QN51MIMV,fruit_brownspot,184.0,21.5,234.5,205.0,0.58837890625,0.2421875,0.4580078125,0.400390625
2914,ID_QN51MIMV,fruit_brownspot,412.0,376.0,100.0,136.0,0.90234375,0.8671875,0.1953125,0.265625
2915,ID_QN74SCJN,fruit_woodiness,121.5,246.0,206.0,148.5,0.4384765625,0.62548828125,0.40234375,0.2900390625
2916,ID_QNRTAG1I,fruit_brownspot,0.0,101.5,280.0,249.0,0.2734375,0.44140625,0.546875,0.486328125
2917,ID_QOGZLIYC,fruit_brownspot,127.5,11.5,233.0,293.5,0.4765625,0.30908203125,0.455078125,0.5732421875
2918,ID_QOICQYTE,fruit_healthy,92.5,197.5,267.5,209.0,0.44189453125,0.58984375,0.5224609375,0.408203125
2919,ID_QOSJK5QY,fruit_woodiness,300.0,112.5,212.0,295.5,0.79296875,0.50830078125,0.4140625,0.5771484375
2920,ID_QOW50CRB,fruit_brownspot,116.0,124.0,253.5,290.5,0.47412109375,0.52587890625,0.4951171875,0.5673828125
2921,ID_QOWP0SVP,fruit_brownspot,183.5,147.5,220.0,280.0,0.5732421875,0.5615234375,0.4296875,0.546875
2922,ID_QOZJII44,fruit_woodiness,191.0,163.0,321.0,263.0,0.6865234375,0.5751953125,0.626953125,0.513671875
2923,ID_QP6C3MZI,fruit_woodiness,294.0,183.0,57.5,91.5,0.63037109375,0.44677734375,0.1123046875,0.1787109375
2924,ID_QPUXFISF,fruit_woodiness,83.0,169.0,241.0,281.5,0.3974609375,0.60498046875,0.470703125,0.5498046875
2925,ID_QQJGXRLQ,fruit_woodiness,77.0,172.5,268.5,216.5,0.41259765625,0.54833984375,0.5244140625,0.4228515625
2926,ID_QQPZIJU1,fruit_healthy,82.5,172.5,241.5,207.5,0.39697265625,0.53955078125,0.4716796875,0.4052734375
2927,ID_QRBREM71,fruit_woodiness,210.0,122.0,137.5,200.5,0.54443359375,0.43408203125,0.2685546875,0.3916015625
2928,ID_QRBREM71,fruit_woodiness,400.0,63.0,87.5,105.0,0.86669921875,0.2255859375,0.1708984375,0.205078125
2929,ID_QRERTBR0,fruit_woodiness,235.0,1.0,262.0,361.5,0.71484375,0.35498046875,0.51171875,0.7060546875
2930,ID_QRI4F3WI,fruit_healthy,111.5,141.0,249.0,197.5,0.4609375,0.46826171875,0.486328125,0.3857421875
2931,ID_QS6V465N,fruit_woodiness,140.5,159.0,192.5,258.5,0.46240234375,0.56298828125,0.3759765625,0.5048828125
2932,ID_QSDCEHVS,fruit_woodiness,19.5,52.5,284.0,229.5,0.3154296875,0.32666015625,0.5546875,0.4482421875
2933,ID_QSLXJW6A,fruit_brownspot,188.0,130.5,266.5,360.0,0.62744140625,0.6064453125,0.5205078125,0.703125
2934,ID_QTPRNIS2,fruit_brownspot,106.5,147.0,201.5,281.5,0.40478515625,0.56201171875,0.3935546875,0.5498046875
2935,ID_QU2DFB2G,fruit_woodiness,269.5,155.5,226.0,265.0,0.7470703125,0.5625,0.44140625,0.517578125
2936,ID_QUO0Q9Q8,fruit_woodiness,60.5,234.5,43.0,31.5,0.16015625,0.48876953125,0.083984375,0.0615234375
2937,ID_QUO0Q9Q8,fruit_woodiness,137.0,225.0,182.0,125.0,0.4453125,0.5615234375,0.35546875,0.244140625
2938,ID_QVJR6DUE,fruit_healthy,46.0,151.5,268.0,220.0,0.3515625,0.5107421875,0.5234375,0.4296875
2939,ID_QWYRANF9,fruit_woodiness,61.5,174.5,252.5,172.5,0.36669921875,0.50927734375,0.4931640625,0.3369140625
2940,ID_QXCHNR4I,fruit_woodiness,99.5,209.0,166.0,133.5,0.3564453125,0.53857421875,0.32421875,0.2607421875
2941,ID_QXQWYOMC,fruit_healthy,20.5,136.5,255.5,210.5,0.28955078125,0.47216796875,0.4990234375,0.4111328125
2942,ID_QYERJFU6,fruit_woodiness,51.0,153.5,175.5,148.0,0.27099609375,0.4443359375,0.3427734375,0.2890625
2943,ID_QYERJFU6,fruit_woodiness,139.5,208.0,234.0,179.0,0.5009765625,0.5810546875,0.45703125,0.349609375
2944,ID_QYS6WB46,fruit_brownspot,81.0,210.5,267.5,222.5,0.41943359375,0.62841796875,0.5224609375,0.4345703125
2945,ID_QZ0AJ5S1,fruit_healthy,363.0,382.5,81.0,78.0,0.7880859375,0.8232421875,0.158203125,0.15234375
2946,ID_QZ0AJ5S1,fruit_healthy,121.5,185.0,233.5,196.5,0.46533203125,0.55322265625,0.4560546875,0.3837890625
2947,ID_QZE9YTT5,fruit_healthy,52.0,194.0,244.0,201.0,0.33984375,0.5751953125,0.4765625,0.392578125
2948,ID_QZY97ZBP,fruit_woodiness,85.5,216.5,208.0,165.5,0.3701171875,0.58447265625,0.40625,0.3232421875
2949,ID_R01VQSXC,fruit_woodiness,199.0,179.0,191.5,256.0,0.57568359375,0.599609375,0.3740234375,0.5
2950,ID_R04T1IPP,fruit_healthy,132.0,195.5,223.5,183.0,0.47607421875,0.560546875,0.4365234375,0.357421875
2951,ID_R0UEKTT1,fruit_healthy,0.0,0.0,70.5,127.5,0.06884765625,0.12451171875,0.1376953125,0.2490234375
2952,ID_R0UEKTT1,fruit_healthy,58.5,188.0,313.0,262.0,0.419921875,0.623046875,0.611328125,0.51171875
2953,ID_R0UEKTT1,fruit_healthy,415.0,163.5,97.0,151.0,0.9052734375,0.466796875,0.189453125,0.294921875
2954,ID_R0UEKTT1,fruit_healthy,41.5,395.5,245.0,116.5,0.3203125,0.88623046875,0.478515625,0.2275390625
2955,ID_R1GKZMN2,fruit_brownspot,25.0,200.0,367.5,271.5,0.40771484375,0.65576171875,0.7177734375,0.5302734375
2956,ID_R1NW12C0,fruit_woodiness,219.0,152.5,243.0,327.0,0.6650390625,0.6171875,0.474609375,0.638671875
2957,ID_R1SNDFA8,fruit_healthy,120.0,158.0,81.5,125.0,0.31396484375,0.4306640625,0.1591796875,0.244140625
2958,ID_R1SNDFA8,fruit_healthy,146.5,106.5,296.5,230.5,0.57568359375,0.43310546875,0.5791015625,0.4501953125
2959,ID_R255C568,fruit_brownspot,167.0,54.0,132.5,184.0,0.45556640625,0.28515625,0.2587890625,0.359375
2960,ID_R255C568,fruit_brownspot,232.0,33.5,280.0,235.0,0.7265625,0.294921875,0.546875,0.458984375
2961,ID_R28FCLBT,fruit_healthy,404.0,236.5,106.5,119.0,0.89306640625,0.578125,0.2080078125,0.232421875
2962,ID_R28FCLBT,fruit_healthy,143.5,136.0,308.0,231.5,0.5810546875,0.49169921875,0.6015625,0.4521484375
2963,ID_R2HCGJ18,fruit_woodiness,187.5,0.0,264.0,328.0,0.6240234375,0.3203125,0.515625,0.640625
2964,ID_R2HUFQXK,fruit_brownspot,110.5,309.5,109.5,100.5,0.32275390625,0.70263671875,0.2138671875,0.1962890625
2965,ID_R2HUFQXK,fruit_brownspot,253.5,163.5,101.5,153.5,0.59423828125,0.46923828125,0.1982421875,0.2998046875
2966,ID_R2HUFQXK,fruit_brownspot,101.5,121.5,175.5,236.0,0.36962890625,0.4677734375,0.3427734375,0.4609375
2967,ID_R3ADQ53X,fruit_brownspot,0.0,123.5,269.5,196.5,0.26318359375,0.43310546875,0.5263671875,0.3837890625
2968,ID_R3K3BS61,fruit_woodiness,156.0,176.5,143.0,184.0,0.4443359375,0.5244140625,0.279296875,0.359375
2969,ID_R3K3BS61,fruit_woodiness,240.0,253.5,164.0,235.5,0.62890625,0.72509765625,0.3203125,0.4599609375
2970,ID_R3K4T9X0,fruit_brownspot,57.5,202.5,294.5,232.0,0.39990234375,0.6220703125,0.5751953125,0.453125
2971,ID_R3OIXVDF,fruit_healthy,311.0,0.0,201.0,140.5,0.8037109375,0.13720703125,0.392578125,0.2744140625
2972,ID_R3OIXVDF,fruit_healthy,100.0,125.5,315.0,317.0,0.5029296875,0.5546875,0.615234375,0.619140625
2973,ID_R417RBJ2,fruit_woodiness,225.5,272.5,168.0,201.5,0.6044921875,0.72900390625,0.328125,0.3935546875
2974,ID_R4SS55QX,fruit_woodiness,38.5,195.5,252.0,187.0,0.3212890625,0.564453125,0.4921875,0.365234375
2975,ID_R6II6DCM,fruit_brownspot,289.5,191.0,139.5,123.5,0.70166015625,0.49365234375,0.2724609375,0.2412109375
2976,ID_R6II6DCM,fruit_brownspot,13.5,113.0,302.5,225.5,0.32177734375,0.44091796875,0.5908203125,0.4404296875
2977,ID_R6MQQE14,fruit_healthy,84.0,202.5,278.5,236.5,0.43603515625,0.62646484375,0.5439453125,0.4619140625
2978,ID_R7E33GRD,fruit_brownspot,55.0,146.5,314.5,199.0,0.41455078125,0.48046875,0.6142578125,0.388671875
2979,ID_R7E33GRD,fruit_brownspot,202.5,349.5,161.5,134.5,0.55322265625,0.81396484375,0.3154296875,0.2626953125
2980,ID_R7GF24Z5,fruit_brownspot,53.0,84.0,246.0,207.0,0.34375,0.3662109375,0.48046875,0.404296875
2981,ID_R7QUAVE1,fruit_woodiness,151.0,79.0,190.0,277.5,0.48046875,0.42529296875,0.37109375,0.5419921875
2982,ID_R9CV4FTH,fruit_woodiness,159.5,339.5,216.5,165.0,0.52294921875,0.82421875,0.4228515625,0.322265625
2983,ID_R9CV4FTH,fruit_woodiness,113.0,25.5,335.5,257.5,0.54833984375,0.30126953125,0.6552734375,0.5029296875
2984,ID_R9DMT61F,fruit_brownspot,79.0,143.0,309.0,253.0,0.4560546875,0.5263671875,0.603515625,0.494140625
2985,ID_R9ZJ18A1,fruit_healthy,141.5,64.5,68.5,63.0,0.34326171875,0.1875,0.1337890625,0.123046875
2986,ID_R9ZJ18A1,fruit_healthy,0.0,0.0,95.0,101.5,0.0927734375,0.09912109375,0.185546875,0.1982421875
2987,ID_R9ZJ18A1,fruit_healthy,180.0,168.0,235.0,210.0,0.5810546875,0.533203125,0.458984375,0.41015625
2988,ID_RAD6OLB7,fruit_woodiness,77.5,211.5,284.5,210.0,0.42919921875,0.6181640625,0.5556640625,0.41015625
2989,ID_RAJOX0XD,fruit_woodiness,240.0,112.5,164.5,224.0,0.62939453125,0.4384765625,0.3212890625,0.4375
2990,ID_RAQSDZJV,fruit_brownspot,138.0,98.5,315.5,229.0,0.57763671875,0.416015625,0.6162109375,0.447265625
2991,ID_RB5SQX95,fruit_brownspot,85.5,91.5,283.0,225.0,0.443359375,0.3984375,0.552734375,0.439453125
2992,ID_RBZ3AXFL,fruit_brownspot,33.0,198.0,257.0,203.5,0.3154296875,0.58544921875,0.501953125,0.3974609375
2993,ID_RC5BGDDK,fruit_brownspot,131.5,162.5,290.0,236.0,0.5400390625,0.5478515625,0.56640625,0.4609375
2994,ID_RCXW4BN2,fruit_healthy,147.0,209.0,248.5,200.0,0.52978515625,0.603515625,0.4853515625,0.390625
2995,ID_RD5XZHDT,fruit_healthy,109.5,189.5,219.5,185.5,0.42822265625,0.55126953125,0.4287109375,0.3623046875
2996,ID_RDITBYKN,fruit_woodiness,97.5,128.0,164.0,142.0,0.3505859375,0.388671875,0.3203125,0.27734375
2997,ID_REUH3UVC,fruit_brownspot,191.5,107.0,221.0,286.5,0.58984375,0.48876953125,0.431640625,0.5595703125
2998,ID_REX2WR3E,fruit_brownspot,156.0,57.5,233.5,194.5,0.53271484375,0.30224609375,0.4560546875,0.3798828125
2999,ID_RG2VRWKI,fruit_woodiness,179.0,195.5,216.0,173.5,0.560546875,0.55126953125,0.421875,0.3388671875
3000,ID_RG96DIRE,fruit_brownspot,102.5,110.5,209.5,177.5,0.40478515625,0.38916015625,0.4091796875,0.3466796875
3001,ID_RGC9OM7H,fruit_healthy,80.0,186.5,307.0,233.5,0.4560546875,0.59228515625,0.599609375,0.4560546875
3002,ID_RGND0BTX,fruit_brownspot,12.0,166.5,335.5,274.5,0.35107421875,0.59326171875,0.6552734375,0.5361328125
3003,ID_RI3LV16T,fruit_brownspot,39.0,98.0,258.5,196.5,0.32861328125,0.38330078125,0.5048828125,0.3837890625
3004,ID_RIYGVOZO,fruit_healthy,256.0,413.5,194.0,98.5,0.689453125,0.90380859375,0.37890625,0.1923828125
3005,ID_RIYGVOZO,fruit_healthy,107.0,222.0,291.0,240.5,0.4931640625,0.66845703125,0.568359375,0.4697265625
3006,ID_RJ3LSRMC,fruit_woodiness,160.5,215.5,179.5,219.5,0.48876953125,0.63525390625,0.3505859375,0.4287109375
3007,ID_RJINIBMD,fruit_woodiness,207.5,158.5,197.0,255.5,0.59765625,0.55908203125,0.384765625,0.4990234375
3008,ID_RJUJXCE9,fruit_brownspot,52.0,34.5,242.5,203.0,0.33837890625,0.265625,0.4736328125,0.396484375
3009,ID_RKXVXK6R,fruit_healthy,103.0,210.0,219.0,191.0,0.4150390625,0.5966796875,0.427734375,0.373046875
3010,ID_RL3VPPN1,fruit_woodiness,203.5,66.0,241.5,338.5,0.63330078125,0.45947265625,0.4716796875,0.6611328125
3011,ID_RLC0QDVK,fruit_healthy,149.0,155.5,287.5,227.0,0.57177734375,0.525390625,0.5615234375,0.443359375
3012,ID_RLCND4U0,fruit_brownspot,64.0,180.0,230.5,189.5,0.35009765625,0.53662109375,0.4501953125,0.3701171875
3013,ID_RM00M8V2,fruit_brownspot,162.5,155.0,247.5,201.0,0.55908203125,0.4990234375,0.4833984375,0.392578125
3014,ID_RM8RBJAK,fruit_healthy,443.0,240.0,69.0,108.5,0.9326171875,0.57470703125,0.134765625,0.2119140625
3015,ID_RM8RBJAK,fruit_healthy,190.5,141.0,297.0,229.0,0.662109375,0.4990234375,0.580078125,0.447265625
3016,ID_RMAWVCMW,fruit_woodiness,223.5,203.0,139.5,168.0,0.57275390625,0.560546875,0.2724609375,0.328125
3017,ID_RMQ84CDX,fruit_brownspot,221.0,157.5,120.0,110.5,0.548828125,0.41552734375,0.234375,0.2158203125
3018,ID_RNCX1WS6,fruit_brownspot,33.5,141.5,342.5,208.0,0.39990234375,0.4794921875,0.6689453125,0.40625
3019,ID_RO8PBGV9,fruit_brownspot,101.0,129.0,258.0,215.0,0.44921875,0.4619140625,0.50390625,0.419921875
3020,ID_RO8PBGV9,fruit_brownspot,0.0,5.5,138.0,176.5,0.134765625,0.18310546875,0.26953125,0.3447265625
3021,ID_RPA9RR7F,fruit_woodiness,218.0,25.0,280.0,360.0,0.69921875,0.400390625,0.546875,0.703125
3022,ID_RPBRH14N,fruit_brownspot,98.5,114.5,277.5,201.5,0.46337890625,0.42041015625,0.5419921875,0.3935546875
3023,ID_RPBZB14Q,fruit_woodiness,178.0,109.5,144.5,191.0,0.48876953125,0.400390625,0.2822265625,0.373046875
3024,ID_RQ1W1751,fruit_woodiness,181.5,274.5,258.5,204.0,0.60693359375,0.7353515625,0.5048828125,0.3984375
3025,ID_RQKTUDO8,fruit_woodiness,181.5,232.5,152.5,201.5,0.50341796875,0.65087890625,0.2978515625,0.3935546875
3026,ID_RQL1JHB6,fruit_brownspot,1.5,98.5,282.5,395.0,0.27880859375,0.578125,0.5517578125,0.771484375
3027,ID_RRXW2G28,fruit_woodiness,63.5,162.0,310.0,239.5,0.4267578125,0.55029296875,0.60546875,0.4677734375
3028,ID_RSHF3D9M,fruit_woodiness,214.0,124.0,200.5,270.5,0.61376953125,0.50634765625,0.3916015625,0.5283203125
3029,ID_RSIE0HOK,fruit_healthy,59.5,122.5,292.0,231.5,0.4013671875,0.46533203125,0.5703125,0.4521484375
3030,ID_RSJB1K8K,fruit_woodiness,188.5,187.0,141.0,190.5,0.505859375,0.55126953125,0.275390625,0.3720703125
3031,ID_RSWADXPQ,fruit_healthy,400.0,333.5,112.0,143.0,0.890625,0.791015625,0.21875,0.279296875
3032,ID_RSWADXPQ,fruit_healthy,118.5,202.0,247.0,219.5,0.47265625,0.60888671875,0.482421875,0.4287109375
3033,ID_RT5NS2HJ,fruit_woodiness,80.5,203.0,289.0,199.5,0.439453125,0.59130859375,0.564453125,0.3896484375
3034,ID_RVCFA7XJ,fruit_woodiness,131.0,122.0,222.5,180.0,0.47314453125,0.4140625,0.4345703125,0.3515625
3035,ID_RVZ9HK3R,fruit_healthy,31.5,126.0,333.5,282.0,0.38720703125,0.521484375,0.6513671875,0.55078125
3036,ID_RX4XTLFP,fruit_brownspot,63.5,232.5,259.5,205.0,0.37744140625,0.654296875,0.5068359375,0.400390625
3037,ID_RXR03JML,fruit_woodiness,257.0,168.0,203.0,242.0,0.7001953125,0.564453125,0.396484375,0.47265625
3038,ID_RYEQCFGL,fruit_healthy,124.0,190.5,208.5,168.5,0.44580078125,0.53662109375,0.4072265625,0.3291015625
3039,ID_RYW9N4UI,fruit_brownspot,1.5,101.5,374.5,289.0,0.36865234375,0.48046875,0.7314453125,0.564453125
3040,ID_RZCZRIS9,fruit_woodiness,187.5,95.5,164.0,202.0,0.5263671875,0.3837890625,0.3203125,0.39453125
3041,ID_RZNL5IO7,fruit_healthy,136.0,205.0,263.0,212.5,0.5224609375,0.60791015625,0.513671875,0.4150390625
3042,ID_S01LRHOO,fruit_brownspot,1.5,138.5,381.0,251.0,0.375,0.515625,0.744140625,0.490234375
3043,ID_S0I1SBAX,fruit_woodiness,180.5,62.0,188.0,179.0,0.5361328125,0.2958984375,0.3671875,0.349609375
3044,ID_S0I1SBAX,fruit_woodiness,154.0,204.0,216.5,261.5,0.51220703125,0.65380859375,0.4228515625,0.5107421875
3045,ID_S13X3LKS,fruit_healthy,45.0,183.0,226.5,170.0,0.30908203125,0.5234375,0.4423828125,0.33203125
3046,ID_S1AJL0Z6,fruit_woodiness,223.5,77.0,164.0,234.0,0.5966796875,0.37890625,0.3203125,0.45703125
3047,ID_S1AJL0Z6,fruit_woodiness,92.0,292.0,259.5,220.0,0.43310546875,0.78515625,0.5068359375,0.4296875
3048,ID_S1HAXCMG,fruit_healthy,374.5,282.0,136.5,119.0,0.86474609375,0.6669921875,0.2666015625,0.232421875
3049,ID_S1HAXCMG,fruit_healthy,89.5,138.5,295.0,238.5,0.462890625,0.50341796875,0.576171875,0.4658203125
3050,ID_S1IGAEYY,fruit_healthy,153.0,229.0,168.5,143.5,0.46337890625,0.58740234375,0.3291015625,0.2802734375
3051,ID_S1IGAEYY,fruit_healthy,280.0,243.0,67.0,119.5,0.6123046875,0.59130859375,0.130859375,0.2333984375
3052,ID_S1KWBZYL,fruit_woodiness,164.5,185.0,125.0,165.0,0.443359375,0.5224609375,0.244140625,0.322265625
3053,ID_S1KWBZYL,fruit_woodiness,257.0,141.0,106.5,149.0,0.60595703125,0.4208984375,0.2080078125,0.291015625
3054,ID_S2CV90Z4,fruit_healthy,135.0,233.5,241.0,203.0,0.4990234375,0.654296875,0.470703125,0.396484375
3055,ID_S2CV90Z4,fruit_healthy,469.5,380.5,42.5,131.5,0.95849609375,0.87158203125,0.0830078125,0.2568359375
3056,ID_S2E5AWWB,fruit_brownspot,42.5,116.5,428.0,201.0,0.5009765625,0.423828125,0.8359375,0.392578125
3057,ID_S2NIY3PV,fruit_healthy,52.5,149.0,297.0,254.0,0.392578125,0.5390625,0.580078125,0.49609375
3058,ID_S3KY2X40,fruit_woodiness,162.5,126.0,194.5,250.5,0.50732421875,0.49072265625,0.3798828125,0.4892578125
3059,ID_S4PU55SU,fruit_healthy,131.0,221.0,254.5,185.5,0.50439453125,0.61279296875,0.4970703125,0.3623046875
3060,ID_S6H2G76J,fruit_healthy,191.5,87.0,149.5,122.0,0.52001953125,0.2890625,0.2919921875,0.23828125
3061,ID_S6H2G76J,fruit_healthy,0.0,182.0,82.5,132.5,0.08056640625,0.48486328125,0.1611328125,0.2587890625
3062,ID_S6H2G76J,fruit_healthy,150.5,187.0,179.5,151.5,0.46923828125,0.51318359375,0.3505859375,0.2958984375
3063,ID_S6JW8ZBB,fruit_woodiness,177.0,66.5,182.0,256.5,0.5234375,0.38037109375,0.35546875,0.5009765625
3064,ID_S77ETRNX,fruit_healthy,220.5,191.5,184.0,241.5,0.6103515625,0.60986328125,0.359375,0.4716796875
3065,ID_S8769DHX,fruit_healthy,108.0,215.0,212.5,183.0,0.41845703125,0.5986328125,0.4150390625,0.357421875
3066,ID_S8HLVQO2,fruit_healthy,70.5,202.5,302.0,251.5,0.4326171875,0.64111328125,0.58984375,0.4912109375
3067,ID_S8PX4RXI,fruit_woodiness,68.0,191.5,193.0,149.0,0.3212890625,0.51953125,0.376953125,0.291015625
3068,ID_S9PSOQN6,fruit_brownspot,33.0,131.5,309.5,224.5,0.36669921875,0.47607421875,0.6044921875,0.4384765625
3069,ID_S9V130GX,fruit_brownspot,24.0,139.5,250.0,167.5,0.291015625,0.43603515625,0.48828125,0.3271484375
3070,ID_S9V130GX,fruit_brownspot,219.0,219.0,120.0,99.0,0.544921875,0.5244140625,0.234375,0.193359375
3071,ID_S9V130GX,fruit_brownspot,136.5,307.0,182.0,129.5,0.4443359375,0.72607421875,0.35546875,0.2529296875
3072,ID_S9VTYGM8,fruit_healthy,104.5,129.5,293.5,249.0,0.49072265625,0.49609375,0.5732421875,0.486328125
3073,ID_SA09MATC,fruit_woodiness,260.0,122.0,147.5,206.0,0.65185546875,0.439453125,0.2880859375,0.40234375
3074,ID_SAC97ABM,fruit_woodiness,129.0,203.0,284.5,241.5,0.52978515625,0.63232421875,0.5556640625,0.4716796875
3075,ID_SAI2ORRX,fruit_brownspot,88.0,141.0,352.5,246.5,0.51611328125,0.51611328125,0.6884765625,0.4814453125
3076,ID_SAJXY4UM,fruit_woodiness,197.0,96.5,164.0,201.0,0.544921875,0.384765625,0.3203125,0.392578125
3077,ID_SAK8B84A,fruit_healthy,99.5,129.5,253.5,212.5,0.44189453125,0.46044921875,0.4951171875,0.4150390625
